id_1;factor_expansion;EDU_1_4;EDU_5_1;EDU_5_2;EDU_5_3;EDU_5_4;EDU_8_1;EDU_11_1;EDU_12_1;EDU_12_2;EDU_12_3;EDU_12_4;EDU_12_5;EDU_12_6;EDU_12_7;EDU_12_8;EDU_12_9;EDU_12_10;EDU_12_11;EDU_12_12;EDU_12_13;EDU_12_14;EDU_12_15;EDU_12_16;EDU_12_17;EDU_12_18;EDU_12_19;PER_1_1;PER_2_1;EDU_2_1;EDU_7_1
1422;8;Chile;Si;Si;No;Si;Jornada completa;Ingresos por trabajo de asistente docente o de investigación;Muy buena;Suficiente;Suficiente;Buena;Buena;Buena;Buena;Muy buena;Suficiente;Muy buena;Muy buena;Suficiente;Buena;Suficiente;Suficiente;Muy buena;Suficiente;Suficiente;Suficiente;Masculino;35-44 años;Ciencias médicas y de la salud;Antes del 2012
1481;7;Otros;No;No;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Buena;Muy buena;Buena;Suficiente;Suficiente;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Pobre;Femenino;< 35 años;Ciencias sociales;El 2012 o después
821;7;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Pobre;Femenino;35-44 años;Ciencias médicas y de la salud;El 2012 o después
1112;7;Otros;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Pobre;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Pobre;Femenino;45-54 años;Ciencias médicas y de la salud;El 2012 o después
1087;7;Otros;No;No;Si;No;Jornada parcial;Beca o subsidio de la entidad empleadora;Muy buena;Buena;Buena;Muy buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Muy buena;Muy buena;Buena;Buena;Suficiente;Suficiente;Suficiente;Femenino;45-54 años;Ciencias sociales;El 2012 o después
733;7;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Muy buena;Muy buena;Buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Suficiente;Suficiente;Suficiente;Femenino;45-54 años;Ciencias naturales;Antes del 2012
1316;8;Otros;Si;Si;Si;No;Jornada completa;Beca o subsidio de una institución extranjera;Muy buena;Muy buena;Buena;Muy buena;Buena;Suficiente;Buena;Buena;Buena;Buena;Muy buena;Buena;Muy buena;Suficiente;Muy buena;Buena;Muy buena;Buena;Pobre;Masculino;55-64 años;Ciencias naturales;Antes del 2012
251;8;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Masculino;< 35 años;Ciencias naturales;El 2012 o después
1592;8;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Suficiente;Suficiente;Muy buena;Muy buena;Suficiente;Buena;Muy buena;Suficiente;Buena;Buena;Muy buena;Suficiente;Buena;Suficiente;Buena;Buena;Suficiente;Buena;Pobre;Masculino;55-64 años;Ciencias naturales;Antes del 2012
1041;8;Chile;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Pobre;Muy buena;Muy buena;Suficiente;Buena;Buena;Suficiente;Buena;Suficiente;Buena;Suficiente;Muy buena;Suficiente;Buena;Suficiente;Muy buena;Buena;Pobre;Masculino;35-44 años;Ciencias médicas y de la salud;El 2012 o después
2054;8;Otros;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Suficiente;Muy buena;Muy buena;Muy buena;Suficiente;Suficiente;Suficiente;Muy pobre;Masculino;35-44 años;Ciencias sociales;El 2012 o después
2078;8;Otros;Si;Si;Si;No;Jornada parcial;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Buena;Suficiente;Suficiente;Suficiente;Masculino;55-64 años;Ciencias agrícolas y veterinarias;Antes del 2012
323;7;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Suficiente;Muy buena;Muy buena;Suficiente;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Suficiente;Pobre;Femenino;35-44 años;Ciencias naturales;Antes del 2012
2397;7;Chile;Si;Si;No;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Buena;Buena;Buena;Muy buena;Buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Buena;Buena;Suficiente;Buena;Femenino;35-44 años;Ingeniería y tecnología;Antes del 2012
1782;8;Otros;No;No;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Masculino;35-44 años;Humanidades;El 2012 o después
78;8;Otros;Si;No;No;No;Jornada completa;Beca o subsidio de la entidad empleadora;Buena;Suficiente;Buena;Buena;Buena;Suficiente;Suficiente;Buena;Buena;Buena;Buena;Suficiente;Buena;Suficiente;Suficiente;Buena;Buena;Suficiente;Pobre;Masculino;45-54 años;Humanidades;El 2012 o después
1576;7;Otros;Si;No;Si;No;Jornada parcial;Beca o subsidio de una institución extranjera;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Femenino;55-64 años;Ciencias médicas y de la salud;Antes del 2012
2231;8;Otros;Si;Si;Si;No;Jornada parcial;Beca o subsidio de la entidad empleadora;Muy buena;Buena;Buena;Muy buena;Buena;Buena;Buena;Muy buena;Buena;Muy buena;Buena;Buena;Buena;Suficiente;Buena;Buena;Buena;Buena;Buena;Masculino;55-64 años;Ciencias agrícolas y veterinarias;Antes del 2012
82;8;Chile;Si;Si;No;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Suficiente;Buena;Muy buena;Buena;Suficiente;Buena;Suficiente;Buena;Buena;Muy buena;Buena;Buena;Suficiente;Buena;Buena;Suficiente;Suficiente;Suficiente;Masculino;< 35 años;Ciencias naturales;El 2012 o después
412;8;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Pobre;Buena;Buena;Buena;Pobre;Buena;Buena;Suficiente;Buena;Buena;Pobre;Buena;Buena;Buena;Buena;Buena;Buena;Muy pobre;Masculino;35-44 años;Ciencias naturales;Antes del 2012
237;8;Otros;No;Si;Si;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Buena;Buena;Buena;Buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Buena;Muy buena;Buena;Buena;Masculino;35-44 años;Ciencias agrícolas y veterinarias;El 2012 o después
1044;8;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Buena;Buena;Suficiente;Buena;Buena;Buena;Buena;Buena;Suficiente;Buena;Suficiente;Buena;Buena;Buena;Buena;Suficiente;Suficiente;Suficiente;Masculino;45-54 años;Ciencias naturales;Antes del 2012
1237;8;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Suficiente;Muy buena;Muy buena;Buena;Suficiente;Buena;Suficiente;Muy buena;Buena;Muy buena;Pobre;Muy buena;Pobre;Suficiente;Buena;Suficiente;Pobre;Muy pobre;Masculino;55-64 años;Ciencias naturales;Antes del 2012
1685;8;Chile;No;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Buena;Muy buena;Muy pobre;Suficiente;Suficiente;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Pobre;Buena;Suficiente;Suficiente;Suficiente;Buena;Pobre;Muy pobre;Masculino;< 35 años;Ciencias naturales;El 2012 o después
1973;8;Otros;Si;No;No;No;Jornada completa;Créditos;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Buena;Buena;Muy buena;Buena;Muy buena;Buena;Masculino;55-64 años;Ciencias sociales;Antes del 2012
2092;7;Otros;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Pobre;Muy buena;Muy buena;Buena;Buena;Muy buena;Buena;Buena;Buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Suficiente;Muy buena;Pobre;Femenino;< 35 años;Ciencias médicas y de la salud;El 2012 o después
118;8;Chile;Si;No;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Buena;Muy buena;Buena;Buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Buena;Buena;Buena;Buena;Buena;Suficiente;Suficiente;Pobre;Masculino;55-64 años;Humanidades;Antes del 2012
1043;7;Chile;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Pobre;Muy buena;Buena;Muy buena;Pobre;Buena;Buena;Suficiente;Buena;Muy buena;Suficiente;Muy buena;Muy buena;Buena;Suficiente;Buena;Suficiente;Muy pobre;Femenino;< 35 años;Ciencias sociales;El 2012 o después
1527;8;Chile;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Buena;Buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Buena;Buena;Masculino;35-44 años;Ciencias naturales;Antes del 2012
1030;7;Otros;No;No;Si;No;Jornada completa;Beca o subsidio de una institución extranjera;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Pobre;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Pobre;Femenino;45-54 años;Ciencias sociales;Antes del 2012
1800;8;Otros;No;No;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Pobre;Muy buena;Muy buena;Suficiente;Pobre;Suficiente;Buena;Pobre;Suficiente;Muy buena;Buena;Muy buena;Suficiente;Pobre;Pobre;Buena;Pobre;Muy pobre;Masculino;35-44 años;Ciencias sociales;El 2012 o después
2262;8;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Buena;Buena;Buena;Buena;Buena;Suficiente;Masculino;65-69 años;Ciencias naturales;Antes del 2012
877;8;Chile;Si;No;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Buena;Muy buena;Muy buena;Buena;Buena;Buena;Buena;Buena;Buena;Muy buena;Buena;Buena;Buena;Muy buena;Buena;Buena;Buena;Suficiente;Masculino;35-44 años;Ciencias sociales;El 2012 o después
1828;8;Otros;Si;Si;No;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Masculino;55-64 años;Ingeniería y tecnología;Antes del 2012
2433;8;Chile;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Buena;Buena;Buena;Muy buena;Pobre;Suficiente;Suficiente;Buena;Suficiente;Muy buena;Buena;Buena;Buena;Muy buena;Buena;Muy buena;Pobre;Buena;Masculino;< 35 años;Ciencias naturales;El 2012 o después
2152;8;Otros;Si;Si;Si;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Buena;Buena;Buena;Buena;Suficiente;Buena;Suficiente;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Suficiente;Buena;Buena;Masculino;35-44 años;Ingeniería y tecnología;El 2012 o después
47;7;Chile;Si;No;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Suficiente;Buena;Suficiente;Femenino;55-64 años;Ciencias sociales;El 2012 o después
1922;7;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Buena;Muy buena;Buena;Buena;Buena;Suficiente;Buena;Suficiente;Muy buena;Suficiente;Buena;Muy buena;Buena;Buena;Muy buena;Buena;Muy pobre;Femenino;< 35 años;Ingeniería y tecnología;El 2012 o después
2111;8;Chile;Si;No;No;No;Jornada parcial;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Buena;Buena;Muy buena;Muy buena;Buena;Buena;Buena;Buena;Muy buena;Muy buena;Buena;Buena;Buena;Muy buena;Muy buena;Pobre;Suficiente;Buena;Masculino;45-54 años;Humanidades;El 2012 o después
259;8;Otros;Si;No;No;Si;Jornada completa;Beca o subsidio de una institución extranjera;Muy buena;Buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Masculino;55-64 años;Ciencias sociales;Antes del 2012
2370;8;Otros;Si;Si;Si;Si;Jornada completa;Beca o subsidio de una institución extranjera;Buena;Muy buena;Buena;Buena;Suficiente;Suficiente;Buena;Buena;Buena;Muy buena;Muy buena;Suficiente;Buena;Buena;Suficiente;Buena;Buena;Suficiente;Pobre;Masculino;65-69 años;Ingeniería y tecnología;Antes del 2012
651;8;Otros;No;No;No;No;Jornada completa;Beca o subsidio de una institución extranjera;Muy buena;Muy buena;Muy buena;Muy buena;Pobre;Muy pobre;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Pobre;Muy buena;Pobre;Pobre;Buena;Muy buena;Pobre;Muy pobre;Masculino;55-64 años;Ciencias naturales;Antes del 2012
1904;8;Chile;Si;Si;No;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Buena;Buena;Buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Suficiente;Suficiente;Masculino;< 35 años;Ingeniería y tecnología;El 2012 o después
1641;7;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Suficiente;Femenino;35-44 años;Ingeniería y tecnología;El 2012 o después
1616;7;Chile;Si;No;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Femenino;55-64 años;Humanidades;Antes del 2012
197;8;Otros;No;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Masculino;< 35 años;Ciencias naturales;El 2012 o después
596;8;Otros;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Masculino;45-54 años;Ciencias sociales;El 2012 o después
2102;8;Chile;Si;Si;Si;No;Jornada completa;Ahorros personales;Buena;Muy buena;Buena;Buena;Buena;Suficiente;Buena;Buena;Buena;Muy buena;Buena;Buena;Buena;Suficiente;Buena;Buena;Suficiente;Muy buena;Buena;Masculino;35-44 años;Ingeniería y tecnología;El 2012 o después
2149;8;Chile;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Masculino;35-44 años;Ciencias naturales;El 2012 o después
874;7;Otros;Si;No;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Buena;Muy buena;Buena;Buena;Femenino;35-44 años;Ciencias sociales;El 2012 o después
1035;8;Chile;Si;No;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Pobre;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Muy pobre;Muy pobre;Masculino;35-44 años;Ciencias naturales;Antes del 2012
2220;7;Chile;Si;No;Si;No;Jornada parcial;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Suficiente;Buena;Buena;Femenino;55-64 años;Ciencias sociales;Antes del 2012
1526;7;Chile;Si;Si;Si;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Buena;Muy buena;Buena;Pobre;Buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Suficiente;Femenino;35-44 años;Ingeniería y tecnología;El 2012 o después
1676;8;Otros;Si;No;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Suficiente;Muy buena;Muy buena;Buena;Buena;Buena;Buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Suficiente;Suficiente;Pobre;Pobre;Masculino;35-44 años;Ciencias sociales;Antes del 2012
2372;8;Otros;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Suficiente;Masculino;35-44 años;Humanidades;El 2012 o después
1418;8;Chile;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Masculino;35-44 años;Ciencias naturales;El 2012 o después
1689;7;Chile;Si;Si;No;No;Jornada parcial;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Pobre;Muy buena;Muy buena;Suficiente;Suficiente;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Suficiente;Muy buena;Suficiente;Muy buena;Muy buena;Pobre;Femenino;35-44 años;Ciencias médicas y de la salud;Antes del 2012
1197;8;Chile;Si;No;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Pobre;Muy buena;Suficiente;Buena;Buena;Pobre;Pobre;Muy pobre;Masculino;45-54 años;Humanidades;El 2012 o después
2072;8;Otros;Si;Si;No;No;Jornada completa;Ingresos por trabajo de asistente docente o de investigación;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Masculino;55-64 años;Ciencias naturales;Antes del 2012
1523;8;Otros;Si;No;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Suficiente;Suficiente;Buena;Suficiente;Suficiente;Buena;Suficiente;Suficiente;Suficiente;Suficiente;Suficiente;Suficiente;Suficiente;Suficiente;Buena;Suficiente;Pobre;Suficiente;Pobre;Masculino;35-44 años;Ciencias sociales;El 2012 o después
2403;8;Otros;Si;Si;Si;No;Jornada completa;Beca o subsidio de una institución extranjera;Muy buena;Muy buena;Buena;Muy buena;Buena;Suficiente;Muy buena;Buena;Muy buena;Suficiente;Muy buena;Suficiente;Buena;Buena;Buena;Muy buena;Suficiente;Suficiente;Suficiente;Masculino;55-64 años;Ciencias naturales;Antes del 2012
2265;8;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Suficiente;Buena;Masculino;45-54 años;Ciencias naturales;Antes del 2012
2445;8;Chile;Si;No;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Pobre;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Suficiente;Buena;Buena;Muy buena;Muy buena;Pobre;Pobre;Pobre;Masculino;55-64 años;Ciencias sociales;Antes del 2012
